Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Moldova,MDA,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593.7661381,575.319576,657.4911903,578.9097664,399.6207701,440.6720307,507.5576584,570.9726453,682.5255089,897.4499588,1034.707058,1183.379211,1531.685476,2111.201495,1899.010116,2437.529978,2942.255949,3045.739874,3322.038436,3328.801449,2732.457113,2880.439281,3509.69345,4233.743437,4503.516985,0
Madagascar,MDG,"GDP per capita, total",SP.GDP_PC.TOTL,131.993036,133.8475816,138.1198491,138.4071657,142.6593399,144.484655,152.1078201,157.476387,165.478455,165.0115731,169.0705601,177.49841,193.1285549,231.4361855,261.0353414,302.1494676,280.6790389,294.9339881,324.3844958,408.9374277,596.7747054,530.5039512,518.1839401,493.089063,399.3446066,377.8565891,420.0096018,301.7444393,291.2109142,281.8115816,338.9481218,272.5246909,301.9970357,320.5642177,269.5607326,284.8227921,354.7415607,297.1151841,297.2536718,279.9213415,293.6071574,334.4416383,319.2164739,368.7971943,284.4876464,319.5374402,338.7511265,438.6552901,536.3514595,467.5397549,471.959197,531.2655718,518.1529543,541.0662,530.8613457,467.2353995,475.9554172,515.2927249,527.5013262,523.3590645,0
Maldives,MDV,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.2949363,273.3510166,282.2229118,328.1234381,598.8709111,670.871279,723.0164365,695.810334,803.7299063,875.411751,963.8417856,1064.057578,1205.651953,1328.606757,1431.623341,1569.963504,1737.700112,1926.24223,2011.869392,2154.228846,2234.579866,3039.334623,3049.197616,3475.983306,3941.431137,3639.966578,4809.963116,5574.451877,6614.159149,6636.412416,7076.662424,7291.42764,7265.613656,7928.457366,8499.365755,9033.439867,9209.244727,9577.625193,10276.93282,10626.5134,0
Middle East & North Africa,MEA,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,247.6266492,267.9961012,300.0466518,336.6268484,400.6954292,523.8124787,924.5885303,981.4474102,1184.469201,1333.722576,1375.353395,1742.602875,2174.722601,2175.991746,2109.256403,2075.167076,2036.493811,2004.27638,1990.17729,1775.604782,1712.945224,1714.803062,2167.313891,2125.906327,2273.76981,2235.429993,2278.010955,2478.460415,2748.523332,2795.6063,2665.60849,2800.982835,3066.006432,3017.262447,2944.184903,3256.718853,3738.745768,4410.715373,5056.781104,5868.579754,7181.106071,6278.540621,7172.639829,8327.36534,8897.038245,8655.90619,8541.76742,7383.276811,7277.530586,7416.591879,7943.945268,7991.13386,0
Mexico,MEX,"GDP per capita, total",SP.GDP_PC.TOTL,345.2305591,363.3932056,378.153486,409.0456095,469.4761149,494.9703735,534.2737371,565.6334089,606.2111202,650.3117141,689.7949287,738.5583789,826.4773653,981.4591048,1242.090214,1476.313068,1453.670648,1301.324726,1589.273714,2034.982905,3027.373767,3803.026019,2597.980536,2147.717034,2478.204167,2569.242514,1733.911907,1862.889509,2247.987067,2687.918822,3112.273676,3661.950587,4170.627901,5650.025546,5854.415216,3928.224916,4412.12069,5289.162882,5481.180151,6157.193767,7157.817083,7544.565651,7593.134066,7075.366542,7484.49035,8277.669163,9068.293162,9642.714659,10016.57975,8002.968989,9271.386878,10203.42429,10241.72803,10725.15736,10928.90699,9616.664633,8744.510488,9287.825406,9686.523235,9946.029697,0
Marshall Islands,MHL,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972.6272223,1047.707633,1196.623578,1234.893454,1144.679519,1392.380194,1493.443672,1603.520632,1588.782191,1660.129889,1704.549211,1849.182658,1995.966366,2152.165688,2382.821016,2193.774365,2194.362735,2229.712447,2267.344267,2272.722795,2388.549648,2515.527974,2458.068318,2456.244952,2568.361142,2608.605448,2745.438975,2726.097483,2698.179556,2876.994997,3083.83188,3224.338382,3296.698163,3230.02326,3213.837288,3473.775006,3666.695374,3788.163594,0,0
Middle income,MIC,"GDP per capita, total",SP.GDP_PC.TOTL,148.0423195,140.6023351,143.9122356,150.173061,165.8468886,178.0152304,179.5572803,180.5778172,186.4937385,203.2666618,218.2066839,229.5034429,251.0034224,310.9840854,389.2218778,420.3486999,445.9333261,491.1626948,522.0803089,611.1151793,706.3658425,783.2144734,758.0003308,718.8188607,713.016104,736.5972726,746.21038,747.9573312,790.8742718,801.4048768,898.9813461,945.0922572,922.0423043,965.2139822,1032.395089,1136.94482,1223.980559,1276.843014,1219.844109,1174.652884,1264.826077,1263.91362,1271.181756,1413.947904,1658.241909,1952.9081,2294.118241,2804.840392,3326.793043,3214.328099,3867.493258,4518.543434,4771.634423,4992.765117,5119.576151,4804.798678,4780.833154,5196.356489,5478.711263,5561.9071,0
North Macedonia,MKD,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2354.263462,2477.685524,1225.373149,1352.025726,1794.709896,2359.800338,2338.068311,1964.882893,1866.85009,1908.592601,1854.145956,1815.920091,1961.203735,2408.80011,2762.560358,3037.75311,3325.635809,4036.20277,4793.443669,4544.008835,4542.899717,5063.786986,4698.141294,5210.67583,5468.480869,4840.273123,5129.15896,5430.87421,6088.972445,6022.216179,0
Mali,MLI,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,48.27986548,59.46752756,57.99180012,60.47565001,71.15470324,79.15748792,90.10019366,84.59764892,128.151032,142.3778567,156.4059494,178.9909445,229.346045,248.1889337,212.720113,180.5134612,171.9995887,160.2281015,177.7599163,232.8926085,259.3119491,265.4390139,262.9678503,317.3893068,315.4563173,319.8380297,310.1382515,223.018023,282.341255,282.6330008,267.1891587,281.8726309,323.1686388,269.8711377,307.4369205,334.8365207,392.524759,440.1684418,489.021069,523.0386031,596.6901888,694.2776501,698.8989218,710.2742022,837.6034406,778.6192857,805.0328383,848.2740537,751.4747889,780.7185985,830.0183674,894.8021868,879.0080105,0
Malta,MLT,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,828.4216805,874.0663356,975.7588008,1143.620203,1245.361225,1560.112154,1726.559448,2037.897337,2558.740255,3195.552585,3948.403127,3898.243039,3788.050632,3527.04,3332.885358,3322.421284,4194.653938,5083.669138,5814.364771,6040.609862,7191.923602,7558.277382,8220.245518,7296.310144,8000.518006,9857.480667,10062.73368,9909.894621,10409.30857,10633.60345,10432.32806,10402.23333,11289.88974,13669.49722,15197.05661,15888.17246,16723.88427,19485.87115,22205.35677,21083.27705,21799.17439,23155.55477,22527.63686,24771.07668,26754.26859,24921.60357,25617.82691,28091.86165,30437.22151,29820.60325,0
Myanmar,MMR,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.6062319,137.1683267,142.0822652,217.390419,217.5942826,244.88235,294.1631813,406.7286892,638.1490599,734.4460068,979.05163,1176.242453,1165.794329,1162.33144,1251.820765,1287.430487,1266.546338,1291.542413,1418.177623,1407.813143,0
Middle East & North Africa (excluding high income),MNA,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199.411952,1201.170266,1341.016034,1523.842911,1535.147843,1529.601932,1588.736829,1617.246462,1640.593179,1558.346338,1729.091278,1981.103521,2293.130044,2618.356517,3179.07076,3870.830939,3670.958666,4161.334981,4624.709333,5013.391018,4609.290406,4472.128106,3956.886665,3942.972762,3815.064081,3970.835843,0,0
Montenegro,MNE,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1627.072633,1909.598702,2106.635069,2789.159065,3380.165122,3674.617925,4425.678873,5976.394145,7367.75191,6727.107768,6688.318599,7329.026063,6586.456757,7186.819263,7378.044404,6514.569187,7028.663455,7784.087912,8846.056526,8908.934792,0
Mongolia,MNG,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332.640563,1435.767096,1495.015749,1121.664164,1137.690354,1465.447661,1485.538896,1533.444306,1670.690529,1172.443066,1072.636319,587.3032318,339.5220871,405.9748378,631.9200899,580.910844,505.5944739,477.3347341,444.9951452,474.2168967,524.0553078,571.5926395,646.1932564,797.9786852,998.8313648,1334.211681,1632.726952,2136.563214,1714.360545,2643.292914,3757.558633,4351.88692,4366.075901,4158.525715,3918.579174,3660.150746,3669.417541,4134.987198,4339.843279,0
Northern Mariana Islands,MNP,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21978.77439,21381.60733,21136.84799,18764.812,17715.90136,16986.90668,17189.93135,14669.7913,14804.24673,13571.05828,13827.7697,14274.24065,15278.90787,16690.5701,22246.74308,28305.22259,23258.67586,0,0
Mozambique,MOZ,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.6138461,187.4999932,186.2386462,183.4452498,183.6489854,241.6474333,283.5140758,313.0661048,346.5752081,319.3595848,296.2683419,302.5451047,326.0751403,383.2701641,416.8098649,435.334022,482.1986304,563.6496343,520.4028134,471.904203,594.5864667,657.6453378,664.0782118,673.9699555,589.8590282,428.926488,461.4150941,503.3187272,503.5707727,0
Mauritania,MRT,"GDP per capita, total",SP.GDP_PC.TOTL,0,181.8375028,182.1827009,181.0920364,234.632132,258.9896915,262.3104608,269.8400597,288.4418017,265.1659977,269.8035509,283.9777203,321.7140221,393.2821364,474.5199408,528.6184508,565.5799019,566.2299039,553.7592268,636.2187465,680.1878758,696.8170474,678.7100374,692.7856942,620.7604704,567.2507351,648.5462057,715.3376628,732.9712318,731.9480049,740.7365355,1021.926919,1010.103031,840.2655099,862.275752,904.0907237,898.5127833,851.4269271,814.1706615,775.2717115,676.5676584,646.1163111,639.6671224,717.9003702,803.777642,970.843645,1288.144297,1351.456842,1558.889743,1392.464144,1610.923908,1879.771427,1815.219429,1892.095487,1677.108166,1524.072883,1536.85415,1578.114174,1600.876469,1679.444873,0
Mauritius,MUS,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776.6443341,893.9149524,1087.69816,1275.035826,1171.576088,1165.15842,1086.535025,1088.436401,1027.993975,1054.474835,1422.556551,1815.351405,2046.047999,2075.538168,2506.179312,2669.327701,2973.206978,2973.797821,3197.331023,3599.555202,3899.435192,3646.630626,3593.234081,3695.934909,3929.075495,3856.625227,4018.948898,4793.718179,5388.065784,5282.906022,5695.969327,6574.654338,8030.063005,7318.12641,8000.376432,9197.026971,9291.227619,9637.00265,10153.93822,9260.447302,9681.618567,10484.90836,11208.34382,11099.24028,0
Malawi,MWI,"GDP per capita, total",SP.GDP_PC.TOTL,44.52389434,46.58164732,47.69843362,48.50550234,48.29320152,55.49827811,61.40765288,62.0199851,54.91634794,58.00941653,61.76553703,75.66372335,81.89147154,87.22757516,104.7972049,113.8800368,120.8726684,141.0104002,160.9387389,174.1864763,198.0109338,193.0149055,179.7299592,181.5376428,173.4496986,155.655784,154.3953117,145.3227995,159.7746656,175.2193231,199.9863423,229.527539,185.7858867,213.2406131,121.2641276,141.9543906,227.5847702,259.4504941,165.8953935,163.6142467,156.3857186,150.1489557,298.433385,267.3990565,282.5670846,289.5551689,308.1634757,332.2591444,387.6059753,438.2120429,478.6685897,534.9512647,391.5618324,348.4302697,371.2697496,380.5970332,315.7773264,356.7175731,381.2589876,411.5523404,0
Malaysia,MYS,"GDP per capita, total",SP.GDP_PC.TOTL,234.9387535,225.933513,230.2604613,279.7176341,289.0087594,310.3279258,321.0941277,317.4240841,323.4024867,347.3729625,357.6567993,383.6715064,445.3501578,661.022691,799.9318441,764.5665043,886.2299721,1027.292992,1246.557739,1576.049274,1774.741454,1769.099652,1852.256996,2047.771117,2234.257498,2000.147901,1728.685344,1947.80871,2072.078295,2216.250446,2441.741991,2653.526742,3113.646333,3433.163316,3728.111974,4329.707364,4798.594398,4637.850022,3263.33385,3492.669354,4043.662051,3913.428726,4165.745671,4461.83277,4952.194171,5587.021655,6209.115417,7243.462572,8474.590584,7292.507961,9040.580104,10399.37412,10817.43773,10970.11789,11319.08098,9955.250183,9817.726064,10259.17739,11377.45319,11414.19547,0
North America,NAC,"GDP per capita, total",SP.GDP_PC.TOTL,2939.447387,2991.591896,3155.099499,3283.139747,3480.426521,3729.971953,4044.249258,4231.868453,4579.983115,4912.472794,5129.11218,5504.802488,5997.493297,6640.817253,7206.798643,7773.072022,8613.012988,9400.485684,10424.53854,11515.44679,12437.76012,13816.09919,14242.84147,15336.64909,16803.68507,17833.05379,18619.65418,19672.46598,21172.76279,22644.66656,23645.62891,24086.20904,24967.69021,25765.54113,26925.45316,27891.3828,29105.30823,30510.88788,31684.76598,33311.8396,35147.809,35822.86164,36666.24851,38390.96692,40766.64054,43349.10826,45726.54458,47649.03955,48217.823,46485.39711,48376.82744,50114.06409,51725.7092,53079.71566,54654.90187,55519.96728,56388.84522,58564.23005,61305.76373,63343.97983,0
Namibia,NAM,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2289.906635,2078.519906,1914.814691,2027.152816,1675.989918,1340.328328,1456.716084,1784.569621,1864.081728,1826.480293,1944.137621,2027.008113,2257.632393,2069.624995,2284.580811,2421.87049,2371.884668,2416.11979,2209.772147,2165.113225,2136.440243,1906.292604,1769.17591,2560.774036,3396.911932,3663.747188,3977.106678,4350.686817,4158.02948,4240.686515,5318.00694,5723.32549,5942.218604,5377.727318,5435.17196,4869.378373,4523.091281,5303.309171,5495.428926,4957.458222,0
New Caledonia,NCL,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,1763.475066,1756.219653,1865.665999,2165.901146,2529.892639,3203.711446,3446.952794,4031.016039,4220.1935,4865.650375,6163.380119,5957.541116,6158.946739,6152.782529,7561.192274,8443.107055,6817.832529,6208.782634,5540.234973,5249.0536,5534.631413,7634.334401,9271.735402,12665.66323,13092.26472,14800.0287,15133.16224,16261.29693,16640.80235,16037.02524,18721.05644,18257.21505,16341.58735,15387.86958,14611.8328,12579.5951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,NER,"GDP per capita, total",SP.GDP_PC.TOTL,132.6521624,139.3401635,148.1891599,158.7162793,153.2596767,172.0397229,174.3551727,160.5916759,150.3811418,142.6991199,144.0851258,149.5419124,155.7769251,193.0550554,203.5663746,202.2570619,199.5315117,235.1888525,313.899613,362.4959638,418.8549859,352.205863,318.0585815,276.1830114,217.4692683,208.2970155,267.4713182,304.6832023,302.0966521,280.141192,437.5900495,396.4171831,395.2753012,249.2635355,211.3865847,242.6204223,244.8138289,225.0219661,250.6575568,232.1023195,197.341406,208.3770422,228.2360022,268.3498718,286.4900222,321.7238265,336.2819027,390.2846131,478.5027158,464.0579404,476.8695321,512.5956046,529.744994,552.5700946,564.5974824,484.2386326,498.1041639,517.97503,572.4271543,553.8950504,0
Nigeria,NGA,"GDP per capita, total",SP.GDP_PC.TOTL,92.96046972,96.97904472,104.3870197,107.5405681,113.1687212,117.1886325,124.3077828,99.40607496,97.20175177,121.2453641,224.1044767,160.2487501,209.2260626,252.232652,402.849847,438.33124,556.702179,536.2162268,527.3112654,662.2640537,874.4022258,2180.19493,1843.904494,1222.62932,902.2158721,882.5199059,639.0131009,598.2648418,549.2374755,474.2321023,567.5286729,502.9141389,477.1776142,270.2239615,321.3206772,408.1810599,461.5195779,479.9837556,469.4305648,497.8415405,567.930736,590.381815,741.7475112,795.3866422,1007.87448,1268.382816,1656.424882,1883.463464,2242.875129,1891.334046,2280.439807,2487.600647,2723.82562,2961.550505,3098.984177,2687.478516,2176.002211,1968.562278,2027.775506,2229.856562,0
Nicaragua,NIC,"GDP per capita, total",SP.GDP_PC.TOTL,126.2483816,131.4502215,140.5574201,150.5041229,170.4345862,273.9064381,284.5582896,299.081616,307.2917569,320.4293273,322.7016356,333.114801,344.254205,414.4358421,558.8636959,566.6225686,638.3037114,750.2479698,695.9785137,481.7584606,670.4439227,728.6274114,713.4811641,772.8352319,852.4670739,718.6853822,754.803161,985.0480329,658.4614023,248.1496861,241.8764701,348.8647689,410.7675726,393.6034574,847.3744318,890.0054491,908.6325065,909.3359271,943.9218956,972.8869885,1007.501429,1034.551588,1000.935948,1005.732473,1080.268112,1162.290113,1226.632652,1327.959699,1499.258678,1444.381084,1503.870423,1655.801824,1760.468584,1811.632521,1934.063237,2049.84969,2107.572722,2159.157867,2020.55193,1912.903745,0
Netherlands,NLD,"GDP per capita, total",SP.GDP_PC.TOTL,1068.784587,1159.392357,1240.677894,1328.036649,1541.947365,1708.096356,1835.801423,1991.360686,2185.248659,2642.956118,2927.072939,3378.614797,4104.45103,5345.575444,6440.97842,7335.543875,7925.708345,9166.808902,11179.41141,12798.51435,13791.85572,11520.43263,11072.69144,10680.32661,9977.183501,9926.142204,13783.84354,16709.53848,17744.53469,17397.71149,21290.89303,21732.20902,23904.04583,23122.39967,24646.29739,29258.15541,29006.79682,26700.55379,27885.79435,28263.12376,26149.42451,26873.24958,29204.04195,35672.18656,40362.41986,41979.07728,44863.35916,51733.47131,57644.50087,52514.01238,50950.04067,54159.34776,50072.98733,52184.09048,52830.15579,45175.23486,46007.84225,48675.24325,53044.50701,52331.32462,0
Norway,NOR,"GDP per capita, total",SP.GDP_PC.TOTL,1441.75566,1560.324931,1667.24743,1775.582656,1937.884614,2164.468823,2317.194884,2514.043772,2662.117492,2875.235844,3306.219476,3736.348737,4413.575692,5689.588807,6811.527336,8204.451512,8927.201627,10266.12067,11462.64159,13046.53722,15772.24091,15512.5067,15224.89391,14927.51748,14989.48577,15753.55277,18883.2658,22505.89771,24207.2195,24281.14593,28243.0184,28596.82401,30523.97571,27963.64835,29315.73558,34875.79327,37321.94929,36629.11447,34788.27764,36370.94672,38131.43138,38542.66662,43084.43137,50134.99881,57603.91645,66810.41708,74148.2407,85139.93918,96944.09561,79977.61728,87693.7822,100600.4739,101524.0787,102913.543,97019.17297,74355.60257,70459.19596,75496.76253,81734.53797,75419.56687,0
Nepal,NPL,"GDP per capita, total",SP.GDP_PC.TOTL,50.30498751,51.81122854,55.02569946,46.86144883,46.00336549,67.00747097,81.16442963,73.96788777,66.54889994,66.63836268,71.71860301,71.62988972,81.38658594,75.63695485,92.75222233,117.4177293,105.8927847,98.54200039,111.8067072,126.1333354,129.5860741,148.0802537,152.2896697,151.9926102,156.6506823,155.4078645,165.3618675,167.7999827,193.4996694,191.1207808,191.8789043,202.08061,170.5866683,178.6259704,193.279505,203.980809,204.6857552,217.787953,210.6114878,214.106767,229.4902871,246.725629,244.7208237,252.4024323,286.1575938,315.80563,346.9452514,391.3801313,470.4555472,478.1731816,592.4010974,699.4293377,698.4664794,715.923743,743.4133813,792.5528906,777.1475955,911.4442665,1038.651647,1071.050761,0
Nauru,NRU,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4754.075001,6568.102582,9429.633377,9101.91698,8829.35672,6956.2538,7670.116407,8510.868406,9762.389303,9396.981965,0
New Zealand,NZL,"GDP per capita, total",SP.GDP_PC.TOTL,2312.949992,2343.292213,2448.628633,2622.220271,2813.546976,2151.294927,2191.312542,2188.399139,1885.156152,2077.895543,2356.540303,2772.918597,3294.648943,4323.196535,4610.570426,4171.76974,4373.840998,4950.588205,5936.98526,6668.138666,7467.168038,7813.887543,7656.475732,7598.312039,6713.760131,7600.565242,9427.55394,12330.91683,13759.15563,13312.38559,13663.02162,12230.07345,11793.13924,13094.34545,15280.31278,17400.42018,18794.43604,17474.18703,14738.44557,15322.22383,13641.10272,13882.85683,16874.18749,21913.70817,25420.18349,27751.03413,26671.36644,32511.00904,31290.20142,28205.73607,33700.09424,38437.5,39982.75901,42963.01299,44553.29623,38616.09766,40105.68482,42849.45452,42950.01033,42084.40106,0
OECD members,OED,"GDP per capita, total",SP.GDP_PC.TOTL,1329.469851,1376.181235,1465.052637,1557.692291,1679.685844,1799.626998,1951.219726,2070.388193,2222.426206,2414.830896,2607.28424,2855.193021,3277.247548,3924.450075,4352.791044,4824.756456,5179.81383,5784.581229,6894.750647,7888.11918,8680.521757,8760.026908,8557.066203,8766.465399,9093.2399,9499.395528,11414.04867,13115.86763,14670.81478,15223.2104,17002.06434,17825.08326,18997.17888,19088.5209,20238.48677,22139.83477,22159.97427,21667.82394,21737.6162,22659.38211,22978.44127,22605.5269,23407.60266,26003.06772,28740.91229,30188.17417,31621.33448,34352.60376,36117.91177,33573.86073,34989.92233,37440.96032,37190.17405,37452.59641,37987.94773,35612.07626,36044.722,37416.34836,39331.50639,39485.91267,0
Oman,OMN,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,101.2586931,105.5576739,162.3245685,277.9080052,342.4730552,354.0776983,401.9004645,472.5234272,598.5654424,1954.887791,2377.083295,2760.535536,2803.394083,2653.276572,3419.284514,5181.808264,5947.246731,5855.867794,5828.093054,6164.17543,6677.376125,4691.19435,4822.125757,4997.417252,5382.729434,6448.127685,5988.844697,6278.642994,6029.189622,6013.191867,6261.736061,6830.633316,7039.61185,6215.701568,6915.352548,8601.271932,8475.957544,8626.972679,9066.304783,10126.16678,12377.09481,14420.48408,15838.49342,22139.68434,16823.79495,18712.5763,20876.78803,21872.62025,20865.79182,20035.17398,16028.61152,14618.73313,15130.52074,16521.18228,15343.062,0
Other small states,OSS,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,285.9221156,332.5535314,394.5269996,559.8900781,1011.130926,1105.428953,1346.046232,1484.535871,1603.792068,2037.563185,2766.0071,2716.82248,2509.162151,2314.043924,2274.315853,2107.268905,2078.852774,2402.306169,2629.154547,2684.665227,3139.298571,3162.944808,3385.062228,3166.025285,3250.826758,3671.433924,3801.103045,3878.421356,3731.535098,3939.343042,4364.482297,4269.331642,4529.825394,5541.659661,6748.56601,7999.918357,9169.845907,10945.55536,13034.59769,10907.2647,12377.47948,14896.26111,15219.45661,15556.08204,15753.50942,12807.89243,12402.34576,13230.80852,14382.80121,13778.29695,0
Pakistan,PAK,"GDP per capita, total",SP.GDP_PC.TOTL,83.33794594,89.40903014,91.31920036,95.70336198,104.8802176,116.4467247,125.5469776,139.1184595,145.9456886,153.4169802,172.465672,178.5551076,153.3840271,101.1646526,137.1089297,168.0803798,191.3010786,213.1686995,243.3358248,260.5623232,303.0509711,348.2950693,368.277364,332.5210507,349.182058,337.8285142,335.0201483,339.3322794,379.4545167,384.3642797,371.6785573,411.859465,429.1469022,442.4922384,434.4654114,489.881814,497.2161432,476.3812312,461.2167361,454.2761254,576.1956006,544.4942738,534.3038828,599.3763227,687.838435,748.9207631,836.8601486,908.0967811,990.8476826,957.996961,987.4117569,1164.973876,1198.111025,1208.906573,1251.164674,1356.667095,1368.456105,1464.992087,1482.307827,1284.702475,0
Panama,PAN,"GDP per capita, total",SP.GDP_PC.TOTL,474.0940179,513.2547577,542.3272837,583.4134454,608.1004849,648.4370686,686.0719345,742.1135365,775.6430926,827.1733263,889.238293,974.9369999,1040.810961,1157.621285,1287.956475,1395.479383,1444.75544,1489.967298,1721.777371,1918.160787,2332.128743,2577.737539,2782.277721,2791.775094,2849.06044,2947.690227,2996.620763,2945.162975,2492.149589,2446.228899,2603.846622,2803.941591,3122.081256,3339.919455,3489.152406,3494.516014,3529.852222,3741.279464,3974.667035,4082.615957,4060.324493,4046.419981,4126.241558,4267.303325,4592.152614,4916.914994,5348.895292,6166.180721,7154.274496,7576.140467,8082.028459,9358.251475,10722.28363,11889.12763,12796.07004,13630.30797,14343.96363,15150.34561,15592.57368,15731.01603,0
Peru,PER,"GDP per capita, total",SP.GDP_PC.TOTL,253.2648216,277.5687103,305.7615316,325.516192,382.7436622,441.1824886,507.5307847,500.8730415,450.4016443,490.413379,552.1795636,599.1155687,646.1424981,752.2234872,922.8468039,1094.161679,1006.890607,899.2556288,748.9922725,932.7468907,1033.418749,1203.706676,1182.731249,919.1686126,910.9674658,836.946045,753.5315671,1000.532369,729.8763028,1040.962255,1196.586858,1524.770874,1566.011552,1488.033249,1881.737119,2194.01797,2232.075906,2306.438801,2163.120031,1924.486567,1955.588006,1941.475632,2021.23974,2145.643183,2417.035501,2729.498682,3154.331237,3606.0711,4220.63098,4196.313261,5082.356926,5869.332065,6528.972249,6756.737013,6672.86821,6229.091823,6204.999077,6710.501431,6941.23677,6977.69422,0
Philippines,PHL,"GDP per capita, total",SP.GDP_PC.TOTL,254.4589452,267.1828875,156.7038731,168.0409775,175.9557918,187.1368885,199.9567823,207.4439701,224.6355814,241.7109175,186.7746806,201.0412775,211.4122029,258.3846912,343.290525,360.7533392,402.8012119,450.3408417,506.3988332,596.8372017,685.2214609,732.3677521,742.4533901,646.039361,594.5533363,566.2619987,535.7035047,579.7015315,644.3649932,705.5790972,715.9137121,715.7468201,814.7685392,816.4123244,939.9186379,1062.133065,1160.309681,1127.526549,966.989169,1087.378156,1072.809064,990.5638962,1036.159313,1048.008192,1121.489632,1244.349199,1452.439691,1744.635748,1991.233083,1905.898445,2217.475155,2450.736474,2694.310178,2871.432624,2959.652896,3001.041628,3073.653577,3123.236719,3252.093291,3485.088763,0
Palau,PLW,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7657.550379,8093.877025,8310.072822,7772.386289,8314.602104,9628.072393,9845.568066,10381.96576,10601.14949,10255.55373,10356.05681,11096.70893,12040.69161,12559.19573,13710.98377,15876.46193,16646.84908,16066.19497,15660.6746,14901.98353,0
Papua New Guinea,PNG,"GDP per capita, total",SP.GDP_PC.TOTL,102.1766134,106.5850006,111.6003223,115.6639922,125.4248455,138.47041,153.9462283,170.0953128,182.6224489,202.7494065,231.9472011,251.8715812,294.2978508,434.5993483,479.0475307,432.0429743,469.5456138,496.8045811,574.8501377,659.4468083,712.919871,681.0244069,628.5247857,661.887594,641.9905711,593.8140832,632.5174725,732.3942202,831.0321545,786.8798001,697.539573,801.4722863,905.2489808,1005.152359,1086.291813,893.7736359,970.0923022,906.3595891,678.8972756,608.2820627,602.1869023,515.6846077,491.8343081,568.2464398,618.0368977,749.1863962,1256.978892,1401.94718,1672.950783,1626.312402,1949.352517,2406.909678,2790.67667,2729.891904,2920.783721,2679.345589,2509.631458,2695.251883,2801.373997,2829.170309,0
